File Length , Buffer Size (Byte), Buffered Time Taken (ns)
104857600 , 668 , 1046521897
104857600 , 669 , 1049921664
104857600 , 670 , 1049632586
104857600 , 671 , 1048787735
104857600 , 672 , 1060982353
104857600 , 673 , 1047399869
104857600 , 674 , 1056617021
104857600 , 675 , 1047855261
104857600 , 676 , 1053257834
104857600 , 677 , 1057322000
104857600 , 678 , 1041313036
104857600 , 679 , 1047612561
104857600 , 680 , 1053569173
104857600 , 681 , 1048777498
104857600 , 682 , 1055265001
104857600 , 683 , 1042955138
104857600 , 684 , 1045360875
104857600 , 685 , 1043244855
104857600 , 686 , 1044237841
104857600 , 687 , 1066433798
104857600 , 688 , 1054570592
104857600 , 689 , 1047284902
104857600 , 690 , 1042870436
104857600 , 691 , 1057915803
104857600 , 692 , 1051183833
104857600 , 693 , 1048289528
104857600 , 694 , 1048943731
104857600 , 695 , 1044238145
104857600 , 696 , 1053948494
104857600 , 697 , 1048993251
104857600 , 698 , 1049909701
104857600 , 699 , 1045297465
104857600 , 700 , 1054059651
104857600 , 701 , 1051787431
104857600 , 702 , 1045250097
104857600 , 703 , 1045233264
104857600 , 704 , 1056137894
104857600 , 705 , 1037749396
104857600 , 706 , 1046402375
104857600 , 707 , 1045001498
104857600 , 708 , 1043212826
104857600 , 709 , 1047537023
104857600 , 710 , 1035195126
104857600 , 711 , 1036258371
104857600 , 712 , 1045261578
104857600 , 713 , 1035082214
104857600 , 714 , 1043694291
104857600 , 715 , 1044124542
104857600 , 716 , 1043109960
104857600 , 717 , 1030284584
104857600 , 718 , 1034483154
104857600 , 719 , 1051959893
104857600 , 720 , 1046916182
104857600 , 721 , 1034682787
104857600 , 722 , 1038792109
104857600 , 723 , 1040371498
104857600 , 724 , 1043527700
104857600 , 725 , 1043140172
104857600 , 726 , 1041811867
104857600 , 727 , 1042879619
104857600 , 728 , 1043560127
104857600 , 729 , 1033732281
104857600 , 730 , 1032627543
104857600 , 731 , 1041907152
104857600 , 732 , 1036968024
104857600 , 733 , 1046942614
104857600 , 734 , 1048946098
104857600 , 735 , 1043424420
104857600 , 736 , 1025314396
104857600 , 737 , 1038887239
104857600 , 738 , 1035325515
104857600 , 739 , 1030806071
104857600 , 740 , 1034195477
104857600 , 741 , 1036085157
104857600 , 742 , 1037640434
104857600 , 743 , 1043065022
104857600 , 744 , 1036798800
104857600 , 745 , 1041066749
104857600 , 746 , 1045651583
104857600 , 747 , 1041698220
104857600 , 748 , 1033689931
104857600 , 749 , 1051786955
104857600 , 750 , 1043652878
104857600 , 751 , 1042799610
104857600 , 752 , 1034514084
104857600 , 753 , 1030953266
104857600 , 754 , 1045881957
104857600 , 755 , 1047030559
104857600 , 756 , 1039724222
104857600 , 757 , 1038287925
104857600 , 758 , 1038358657
104857600 , 759 , 1044609218
104857600 , 760 , 1024571475
104857600 , 761 , 1046523945
104857600 , 762 , 1033438027
104857600 , 763 , 1029016641
104857600 , 764 , 1031311026
104857600 , 765 , 1029226459
104857600 , 766 , 1040701465
104857600 , 767 , 1024963198
104857600 , 768 , 1034170417
104857600 , 769 , 1050464768
104857600 , 770 , 1029596043
104857600 , 771 , 1031344457
104857600 , 772 , 1041622667
104857600 , 773 , 1030117223
104857600 , 774 , 1022548308
104857600 , 775 , 1033319036
104857600 , 776 , 1050005951
104857600 , 777 , 1034666987
104857600 , 778 , 1047856401
104857600 , 779 , 1034934793
104857600 , 780 , 1033441641
104857600 , 781 , 1028783716
104857600 , 782 , 1026719203
104857600 , 783 , 1031927743
104857600 , 784 , 1020113716
104857600 , 785 , 1046707341
104857600 , 786 , 1031766815
104857600 , 787 , 1031100048
104857600 , 788 , 1030829136
104857600 , 789 , 1036363455
104857600 , 790 , 1023421215
104857600 , 791 , 1031987380
104857600 , 792 , 1029203111
104857600 , 793 , 1034503612
104857600 , 794 , 1017594019
104857600 , 795 , 1038176528
104857600 , 796 , 1027102072
104857600 , 797 , 1034279919
104857600 , 798 , 1027264796
104857600 , 799 , 1025287814
104857600 , 800 , 1024337410
104857600 , 801 , 1025949344
104857600 , 802 , 1035988859
104857600 , 803 , 1023388643
104857600 , 804 , 1031671016
104857600 , 805 , 1019538980
104857600 , 806 , 1029312692
104857600 , 807 , 1018630754
104857600 , 808 , 1029283834
104857600 , 809 , 1027124499
104857600 , 810 , 1032569337
104857600 , 811 , 1030203692
104857600 , 812 , 1024072529
104857600 , 813 , 1033988903
104857600 , 814 , 1033820608
104857600 , 815 , 1017084481
104857600 , 816 , 1023666552
104857600 , 817 , 1030904478
104857600 , 818 , 1023932901
104857600 , 819 , 1030292718
104857600 , 820 , 1030695077
104857600 , 821 , 1024462479
104857600 , 822 , 1027418397
104857600 , 823 , 1025991465
104857600 , 824 , 1025814174
104857600 , 825 , 1022178734
104857600 , 826 , 1030787053
104857600 , 827 , 1018766315
104857600 , 828 , 1029513255
104857600 , 829 , 1024408736
104857600 , 830 , 1020795826
104857600 , 831 , 1014932836
104857600 , 832 , 1018224051
104857600 , 833 , 1019494163
104857600 , 834 , 1016726360
104857600 , 835 , 1014291835
104857600 , 836 , 1018470380
104857600 , 837 , 1029186020
104857600 , 838 , 1015706093
104857600 , 839 , 1024426705
104857600 , 840 , 1024152558
104857600 , 841 , 1017085468
104857600 , 842 , 1027308546
104857600 , 843 , 1025037487
104857600 , 844 , 1020472590
104857600 , 845 , 1018056174
104857600 , 846 , 1032789406
104857600 , 847 , 1031010550
104857600 , 848 , 1029499949
104857600 , 849 , 1021163644
104857600 , 850 , 1035836331
104857600 , 851 , 1027836056
104857600 , 852 , 1030955266
104857600 , 853 , 1028179714
104857600 , 854 , 1018179505
104857600 , 855 , 1011992168
104857600 , 856 , 1021945597
104857600 , 857 , 1019709929
104857600 , 858 , 1019154118
104857600 , 859 , 1022113258
104857600 , 860 , 1012701142
104857600 , 861 , 1105272072
104857600 , 862 , 1024290436
104857600 , 863 , 1019408677
104857600 , 864 , 1008184121
104857600 , 865 , 1023017552
104857600 , 866 , 1028716237
104857600 , 867 , 1023932627
104857600 , 868 , 1026887476
104857600 , 869 , 1021990429
104857600 , 870 , 1016182258
104857600 , 871 , 1010179395
104857600 , 872 , 1018607397
104857600 , 873 , 1010714245
104857600 , 874 , 1027658077
104857600 , 875 , 1021218892
104857600 , 876 , 1006634735
104857600 , 877 , 1016207007
104857600 , 878 , 1017664921
104857600 , 879 , 1019531557
104857600 , 880 , 1022449204
104857600 , 881 , 1013852090
104857600 , 882 , 1021378916
104857600 , 883 , 1026654297
104857600 , 884 , 1021606474
104857600 , 885 , 1043846282
104857600 , 886 , 1003510757
104857600 , 887 , 1020068213
104857600 , 888 , 1013088893
104857600 , 889 , 1017638482
104857600 , 890 , 1017402716
104857600 , 891 , 1021413908
104857600 , 892 , 1006275874
104857600 , 893 , 1011493996
104857600 , 894 , 1013641743
104857600 , 895 , 1011909308
104857600 , 896 , 1011734529
104857600 , 897 , 1021352151
104857600 , 898 , 1000314301
104857600 , 899 , 1008075959
104857600 , 900 , 1007100404
104857600 , 901 , 1027484095
104857600 , 902 , 1021266565
104857600 , 903 , 1022563273
104857600 , 904 , 1011012581
104857600 , 905 , 1023754598
104857600 , 906 , 1010981772
104857600 , 907 , 1010645661
104857600 , 908 , 1011188532
104857600 , 909 , 1009031822
104857600 , 910 , 1005455401
104857600 , 911 , 1008665258
104857600 , 912 , 1016208875
104857600 , 913 , 1015159157
104857600 , 914 , 1011121752
104857600 , 915 , 1010638652
104857600 , 916 , 1005707826
104857600 , 917 , 1010221499
104857600 , 918 , 1014173088
104857600 , 919 , 1001922553
104857600 , 920 , 1020074277
104857600 , 921 , 1002512161
104857600 , 922 , 1000188228
104857600 , 923 , 1023996726
104857600 , 924 , 1006268542
104857600 , 925 , 1022503193
