File Length , Buffer Size (Byte), Buffered Time Taken (ns)
140000 , 0 , 10242988
112900 , 0 , 13946312
17200 , 0 , 12557611
174000 , 0 , 14261522
106700 , 0 , 15461650
23700 , 0 , 15752241
150500 , 0 , 11076458
85400 , 0 , 12250499
198700 , 0 , 14386908
48700 , 0 , 15134429
72500 , 0 , 16810813
34300 , 0 , 17341682
11500 , 0 , 12249618
101100 , 0 , 15266845
129900 , 0 , 19707685
98100 , 0 , 12539765
84700 , 0 , 17561626
140300 , 0 , 17204698
142200 , 0 , 16429403
77100 , 0 , 16994241
187000 , 0 , 14577285
170500 , 0 , 25015777
106800 , 0 , 17860949
114100 , 0 , 11270858
137900 , 0 , 14687929
89900 , 0 , 9721109
53400 , 0 , 11144673
189600 , 0 , 23095165
102200 , 0 , 16499492
58000 , 0 , 8975075
161200 , 0 , 19741574
88000 , 0 , 7844954
197100 , 0 , 19444905
88300 , 0 , 3295447
40000 , 0 , 8305245
184800 , 0 , 19256595
32100 , 0 , 9192458
14500 , 0 , 6317019
100000 , 0 , 22231640
193900 , 0 , 20833499
170300 , 0 , 18459501
190200 , 0 , 11785993
121400 , 0 , 14537132
67200 , 0 , 8252093
175900 , 0 , 16091944
121800 , 0 , 12951101
153500 , 0 , 16603897
17600 , 0 , 14167561
132300 , 0 , 13930258
38200 , 0 , 15163261
89700 , 0 , 17762545
95300 , 0 , 14715223
183800 , 0 , 13740355
127100 , 0 , 12978532
119500 , 0 , 13074415
19700 , 0 , 7494323
140600 , 0 , 11040387
155200 , 0 , 22165324
37900 , 0 , 18122573
178600 , 0 , 21771600
