File Length , Buffer Size (Byte), Buffered Time Taken (ns)
9900 , 0 , 8985557
32200 , 0 , 16394479
145000 , 0 , 14972321
81200 , 0 , 9887243
137100 , 0 , 9244759
137600 , 0 , 7756778
186200 , 0 , 18691252
131000 , 0 , 28928457
120300 , 0 , 15298081
120800 , 0 , 9024253
71300 , 0 , 15882759
26500 , 0 , 10475140
27800 , 0 , 5388035
190300 , 0 , 12769988
25200 , 0 , 18228911
110500 , 0 , 20239150
7200 , 0 , 12077812
9500 , 0 , 10069441
77500 , 0 , 16791602
31800 , 0 , 13806085
54200 , 0 , 11553113
163000 , 0 , 14241918
11600 , 0 , 7048254
53300 , 0 , 13972528
150400 , 0 , 17869465
109900 , 0 , 19481504
179400 , 0 , 13158658
193200 , 0 , 13389831
187100 , 0 , 18502495
158800 , 0 , 6171093
22700 , 0 , 8097290
182900 , 0 , 11957467
35100 , 0 , 8815137
116300 , 0 , 19135253
114200 , 0 , 14014049
100300 , 0 , 12288291
87900 , 0 , 16663439
106500 , 0 , 8186368
135400 , 0 , 12141050
179100 , 0 , 20855059
113600 , 0 , 10039967
187700 , 0 , 20853659
37200 , 0 , 15463931
42600 , 0 , 8019162
194800 , 0 , 17308399
148000 , 0 , 10001473
179200 , 0 , 5865051
47500 , 0 , 9876248
57300 , 0 , 11024714
31900 , 0 , 7873037
5300 , 0 , 6177016
69900 , 0 , 12567758
131400 , 0 , 32742676
28300 , 0 , 9707698
140000 , 0 , 17959468
112900 , 0 , 7143908
17200 , 0 , 12836077
174000 , 0 , 14335024
106700 , 0 , 16192713
23700 , 0 , 15875060
150500 , 0 , 9084433
85400 , 0 , 12671824
198700 , 0 , 16151744
48700 , 0 , 13415480
72500 , 0 , 16727722
34300 , 0 , 17374922
11500 , 0 , 12278098
101100 , 0 , 15128234
129900 , 0 , 19289548
98100 , 0 , 12604246
84700 , 0 , 16552320
140300 , 0 , 15496662
142200 , 0 , 6704115
77100 , 0 , 17005205
187000 , 0 , 13124164
170500 , 0 , 7892086
106800 , 0 , 15193597
114100 , 0 , 11286211
137900 , 0 , 13560996
89900 , 0 , 10106644
53400 , 0 , 11867313
189600 , 0 , 10806932
102200 , 0 , 18242920
58000 , 0 , 8691855
161200 , 0 , 19800907
88000 , 0 , 8743042
197100 , 0 , 18885045
88300 , 0 , 2990387
40000 , 0 , 8785912
184800 , 0 , 20918153
32100 , 0 , 7514986
14500 , 0 , 6573807
100000 , 0 , 11115761
193900 , 0 , 122393160
170300 , 0 , 71612904
190200 , 0 , 10890455
121400 , 0 , 13848482
67200 , 0 , 9034965
175900 , 0 , 15875512
121800 , 0 , 12351192
153500 , 0 , 17708295
17600 , 0 , 14250292
132300 , 0 , 12799212
38200 , 0 , 16284586
89700 , 0 , 17261657
95300 , 0 , 14164299
183800 , 0 , 13731552
127100 , 0 , 14373171
119500 , 0 , 12304058
19700 , 0 , 7689213
140600 , 0 , 9463571
155200 , 0 , 11579517
37900 , 0 , 8216606
178600 , 0 , 21156730
